congress_num,icpsr_id,state_code,congressional_district_num,state,party_code,name,dim1,dim2,dim1_se,dim2_se,correlation_dim1_dim2_se,log_likelihood,num_votes,num_classification_errors,geom_mean_prob
50,8948,65,0,NEVADA,200,STEWART  W.,0.107,0.115,0.0241,0.0517,0.1096,-58.34101,332,24,0.839
50,765,4,0,NEW HAM,200,BLAIR  H.W.,0.237,-0.257,0.0668,0.0671,-0.0437,-59.72319,264,30,0.798
50,1641,4,0,NEW HAM,200,CHANDLER,0.214,-0.243,0.0893,0.0885,0.1349,-66.87462,338,30,0.82
50,6375,12,0,NEW JER,100,MCPHERSON,-0.488,-0.86,0.0837,0.0502,0.3472,-28.21361,147,10,0.825
50,799,12,0,NEW JER,100,BLODGETT,-0.489,-0.362,0.0634,0.0723,0.3074,-43.38589,145,23,0.741
50,3024,13,0,NEW YOR,200,EVARTS  W.,0.149,-0.456,0.0448,0.0603,-0.0703,-34.18104,235,15,0.865
50,4452,13,0,NEW YOR,200,HISCOCK  F.,0.225,-0.671,0.0691,0.0864,-0.2678,-29.95984,276,12,0.897
50,9601,47,0,NORTH C,100,VANCE  Z.B.,-0.816,0.252,0.09,0.0891,0.2073,-35.44031,267,18,0.876
50,7737,47,0,NORTH C,100,RANSOM  M.,-0.553,-0.291,0.0692,0.0406,0.177,-43.08408,211,26,0.815
50,7272,24,0,OHIO,100,PAYNE  H.B.,-0.328,-0.368,0.0319,0.0571,0.1184,-61.48008,264,22,0.792
50,8454,24,0,OHIO,200,SHERMAN  J.,0.08,-0.256,0.0328,0.0478,-0.0661,-63.10516,281,31,0.799
50,2649,72,0,OREGON,200,DOLPH  J.N.,0.204,-0.127,0.059,0.0607,0.055,-47.93674,304,17,0.854
50,6565,72,0,OREGON,200,MITCHELL,0.167,0.34,0.0339,0.0702,0.2664,-49.59618,323,23,0.858
50,7668,14,0,PENNSYL,200,QUAY  M.S.,0.019,-0.566,0.0474,0.1034,-0.0984,-44.3503,127,18,0.705
50,1435,14,0,PENNSYL,200,CAMERON  J.,0.096,0.113,0.0318,0.0453,0.1731,-34.74148,158,17,0.803
50,71,5,0,RHODE I,200,ALDRICH  N.,0.221,-0.692,0.0498,0.0478,-0.1586,-18.88572,228,5,0.921
50,1613,5,0,RHODE I,200,CHACE  J.,0.198,-0.359,0.0626,0.0787,0.0744,-42.99587,216,12,0.82
50,4020,48,0,SOUTH C,100,HAMPTON  W.,-0.639,-0.492,0.0544,0.0704,0.2505,-57.15889,256,26,0.8
50,1344,48,0,SOUTH C,100,BUTLER  M.,-0.548,-0.359,0.0556,0.0358,0.1468,-46.68561,190,21,0.782
50,508,54,0,TENNESS,100,BATE  W.B.,-0.706,0.157,0.0744,0.0987,0.1384,-51.5195,371,19,0.87
50,4104,54,0,TENNESS,100,HARRIS  I.,-0.711,0.037,0.0695,0.0522,0.1096,-61.95399,267,32,0.793
50,7769,49,0,TEXAS,100,REAGAN  J.,-0.968,0.252,0.3007,0.0965,0.4494,-61.2253,352,30,0.84
50,1915,49,0,TEXAS,100,COKE  R.,-0.779,0.343,0.0855,0.0604,-0.1654,-48.22501,375,20,0.879
50,2855,6,0,VERMONT,200,EDMUNDS  G.,0.221,-0.981,0.0682,0.1285,-0.2385,-80.80216,245,38,0.719
50,6696,6,0,VERMONT,200,MORRILL  J.,0.187,-0.946,0.0571,0.0666,-0.2479,-21.81535,213,9,0.903
50,2325,40,0,VIRGINI,100,DANIEL  J.,-0.569,0.172,0.0836,0.1,0.1358,-39.91494,171,15,0.792
50,7894,40,0,VIRGINI,200,RIDDLEBERGE,-0.088,0.201,0.0211,0.0673,0.1486,-28.64955,121,13,0.789
50,5173,56,0,WEST VI,100,KENNA  J.E.,-0.56,-0.146,0.0719,0.0752,0.0568,-26.70497,87,9,0.736
50,3081,56,0,WEST VI,100,FAULKNER,-0.513,-0.066,0.0662,0.0917,0.1068,-42.95757,204,21,0.81
50,8800,25,0,WISCONS,200,SPOONER  J.,0.125,-0.194,0.0333,0.0572,0.036,-53.83863,299,22,0.835
50,8239,25,0,WISCONS,200,SAWYER  P.,0.21,-0.203,0.0604,0.0516,0.0354,-46.08868,318,25,0.865
51,7644,41,0,ALABAMA,100,PUGH  J.L.,-0.541,0.048,0.0559,0.0546,-0.0469,-94.12345,390,44,0.786
51,6682,41,0,ALABAMA,100,MORGAN  J.T,-0.624,-0.33,0.0331,0.0389,-0.0222,-83.48447,313,42,0.766
51,674,42,0,ARKANSA,100,BERRY  J.H.,-0.808,0.424,0.0773,0.0967,-0.1433,-57.45047,437,28,0.877
51,5042,42,0,ARKANSA,100,JONES  J.K.,-0.691,0.177,0.0702,0.0688,0.1062,-47.16908,352,21,0.875
51,4266,71,0,CALIFOR,100,HEARST  G.,-0.414,-0.001,0.0642,0.0964,0.0688,-49.96531,118,20,0.655
51,8836,71,0,CALIFOR,200,STANFORD  L,0.066,-0.035,0.0337,0.0764,0.3596,-28.67817,89,12,0.725
51,9246,62,0,COLORAD,200,TELLER  H.M,0.066,0.168,0.0477,0.0629,0.2462,-129.96278,426,57,0.737
51,10302,62,0,COLORAD,200,WOLCOTT  E.,0,0.197,0.0317,0.1164,0.3049,-94.1814,224,54,0.657
51,7482,1,0,CONNECT,200,PLATT  O.H.,0.354,-0.908,0.0445,0.0989,-0.5483,-69.31853,426,34,0.85
51,4220,1,0,CONNECT,200,HAWLEY  J.R,0.169,-0.68,0.0436,0.0321,-0.1296,-77.55029,453,26,0.843
51,4397,11,0,DELAWAR,200,HIGGINS  A.,0.225,-0.253,0.0809,0.1022,-0.0618,-58.06127,337,28,0.842
51,3765,11,0,DELAWAR,100,GRAY  G.,-0.589,-0.737,0.1275,0.0886,0.6558,-64.77792,322,31,0.818
51,1425,43,0,FLORIDA,100,CALL  W.,-0.507,0.102,0.0611,0.063,-0.0367,-85.93738,302,37,0.752
